ID,rodata,mandante,visitante,vencedor,mandante_Placar,visitante_Placar
7817,18.0,Bragantino,Fortaleza,Bragantino,2,1
7819,18.0,Athletico-PR,Atletico-GO,Athletico-PR,4,1
7820,18.0,Flamengo,Juventude,Flamengo,4,0
7821,18.0,Internacional,Sao Paulo,-,3,3
7822,18.0,Santos,Botafogo-RJ,Santos,2,0
7823,18.0,Corinthians,Coritiba,Corinthians,3,1
7824,18.0,Cuiaba,Atletico-MG,-,1,1
7825,18.0,America-MG,Palmeiras,Palmeiras,0,1
7826,19.0,Sao Paulo,Goias,-,3,3
7827,19.0,Botafogo-RJ,Athletico-PR,Botafogo-RJ,2,0
7828,19.0,Avai,Flamengo,Flamengo,1,2
7830,19.0,Palmeiras,Internacional,Palmeiras,2,1
7831,19.0,Juventude,Ceara,Juventude,1,0
7829,19.0,Fluminense,Bragantino,Fluminense,2,1
7833,19.0,Atletico-GO,America-MG,America-MG,0,1
7832,19.0,Atletico-MG,Corinthians,Corinthians,1,2
7834,19.0,Fortaleza,Santos,-,0,0
7835,19.0,Coritiba,Cuiaba,Coritiba,1,0
7836,20.0,Goias,Coritiba,Goias,1,0
7837,20.0,Ceara,Palmeiras,Palmeiras,1,2
7838,20.0,Corinthians,Botafogo-RJ,Corinthians,1,0
7839,20.0,Flamengo,Atletico-GO,Flamengo,4,1
7841,20.0,Internacional,Atletico-MG,Internacional,3,0
7840,20.0,Athletico-PR,Sao Paulo,Athletico-PR,1,0
7842,20.0,Cuiaba,Fortaleza,Fortaleza,0,1
7843,20.0,America-MG,Avai,America-MG,3,1
7844,20.0,Bragantino,Juventude,Bragantino,1,0
7845,20.0,Santos,Fluminense,-,2,2
7846,21.0,Juventude,America-MG,America-MG,0,1
7847,21.0,Botafogo-RJ,Ceara,-,1,1
7849,21.0,Atletico-GO,Bragantino,Atletico-GO,2,1
7848,21.0,Avai,Corinthians,-,1,1
7850,21.0,Sao Paulo,Flamengo,Flamengo,0,2
7851,21.0,Fluminense,Cuiaba,Fluminense,1,0
7852,21.0,Palmeiras,Goias,Palmeiras,3,0
7853,21.0,Fortaleza,Internacional,Fortaleza,3,0
7854,21.0,Atletico-MG,Athletico-PR,Athletico-PR,2,3
7855,21.0,Coritiba,Santos,Santos,1,2
7856,22.0,Goias,Avai,-,1,1
7857,22.0,Corinthians,Palmeiras,Palmeiras,0,1
7858,22.0,Cuiaba,Juventude,Cuiaba,1,0
7859,22.0,Botafogo-RJ,Atletico-GO,-,0,0
7860,22.0,Coritiba,Atletico-MG,Atletico-MG,0,1
7861,22.0,Ceara,Fortaleza,Fortaleza,0,1
7862,22.0,Flamengo,Athletico-PR,Flamengo,5,0
7863,22.0,Sao Paulo,Bragantino,Sao Paulo,3,0
7864,22.0,America-MG,Santos,America-MG,1,0
7865,22.0,Internacional,Fluminense,Internacional,3,0
7866,23.0,Atletico-MG,Goias,Goias,0,1
7867,23.0,Fluminense,Coritiba,Fluminense,5,2
7868,23.0,Juventude,Botafogo-RJ,-,2,2
7869,23.0,Palmeiras,Flamengo,-,1,1
7870,23.0,Athletico-PR,America-MG,-,1,1
7871,23.0,Atletico-GO,Cuiaba,-,1,1
7872,23.0,Fortaleza,Corinthians,Fortaleza,1,0
7873,23.0,Bragantino,Ceara,-,1,1
7874,23.0,Santos,Sao Paulo,Santos,1,0
7875,23.0,Avai,Internacional,Internacional,0,1
7876,24.0,Goias,Atletico-GO,Goias,2,1
7877,24.0,Coritiba,Avai,Coritiba,1,0
7878,24.0,Fluminense,Palmeiras,-,1,1
7879,24.0,Ceara,Athletico-PR,-,0,0
7881,24.0,America-MG,Atletico-MG,-,1,1
7880,24.0,Sao Paulo,Fortaleza,Fortaleza,0,1
7882,24.0,Botafogo-RJ,Flamengo,Flamengo,0,1
7883,24.0,Cuiaba,Santos,-,0,0
7884,24.0,Internacional,Juventude,Internacional,4,0
7885,24.0,Corinthians,Bragantino,Corinthians,1,0
7886,25.0,Juventude,Avai,-,1,1
7887,25.0,Bragantino,Palmeiras,-,2,2
7888,25.0,Athletico-PR,Fluminense,Athletico-PR,1,0
7889,25.0,America-MG,Coritiba,America-MG,2,0
7890,25.0,Flamengo,Ceara,-,1,1
7891,25.0,Corinthians,Internacional,-,2,2
7892,25.0,Fortaleza,Botafogo-RJ,Botafogo-RJ,1,3
7893,25.0,Atletico-GO,Atletico-MG,Atletico-MG,0,2
7894,25.0,Cuiaba,Sao Paulo,-,1,1
7895,25.0,Santos,Goias,Goias,1,2
7896,26.0,Atletico-MG,Bragantino,-,1,1
7898,26.0,Ceara,Santos,Ceara,2,1
7897,26.0,Internacional,Cuiaba,Internacional,1,0
7899,26.0,Fluminense,Fortaleza,Fluminense,2,1
7900,26.0,Palmeiras,Juventude,Palmeiras,2,1
7901,26.0,Avai,Athletico-PR,-,1,1
7902,26.0,Botafogo-RJ,America-MG,-,0,0
7904,26.0,Coritiba,Atletico-GO,Coritiba,2,0
7903,26.0,Sao Paulo,Corinthians,-,1,1
7905,26.0,Goias,Flamengo,-,1,1
7906,27.0,Avai,Atletico-MG,Avai,1,0
7907,27.0,Botafogo-RJ,Coritiba,Botafogo-RJ,2,0
7908,27.0,Bragantino,Goias,-,1,1
7910,27.0,Ceara,Sao Paulo,Sao Paulo,0,2
7909,27.0,Flamengo,Fluminense,Fluminense,1,2
7912,27.0,Juventude,Fortaleza,-,1,1
7911,27.0,America-MG,Corinthians,America-MG,1,0
7913,27.0,Palmeiras,Santos,Palmeiras,1,0
7914,27.0,Athletico-PR,Cuiaba,-,2,2
7915,27.0,Atletico-GO,Internacional,Internacional,1,2
7916,28.0,Sao Paulo,Avai,Sao Paulo,4,0
7917,28.0,Santos,Athletico-PR,Santos,2,0
7921,28.0,Fortaleza,Flamengo,Fortaleza,3,2
7919,28.0,Corinthians,Atletico-GO,Corinthians,2,1
7920,28.0,Fluminense,Juventude,Fluminense,4,0
7918,28.0,Coritiba,Ceara,Coritiba,1,0
7922,28.0,Cuiaba,America-MG,Cuiaba,2,1
7925,28.0,Goias,Botafogo-RJ,Botafogo-RJ,0,1
7923,28.0,Internacional,Bragantino,-,0,0
7924,28.0,Atletico-MG,Palmeiras,Palmeiras,0,1
7926,29.0,Atletico-MG,Fluminense,Atletico-MG,2,0
7928,29.0,Ceara,America-MG,America-MG,1,2
7927,29.0,Internacional,Santos,Internacional,1,0
